1,593
2,596
3,597
4,598
5,599
6,597
7,597
8,598
9,600
10,599
11,598
12,601
13,602
14,604
15,608
16,610
17,612
18,613
19,613
20,615
21,618
22,619
23,620
24,620
25,618
26,615
27,614
28,614
29,613
30,614
31,614
32,613
33,614
34,615
35,614
36,613
37,610
38,607
39,607
40,607
41,607
42,608
43,607
44,606
45,605
46,606
47,605
48,603
49,602
50,600
51,598
52,596
53,594
54,592
55,589
56,588
57,589
58,591
59,592
60,593
61,593
62,591
63,590
64,589
65,587
66,585
67,584
68,584
69,581
70,579
71,578
72,578
73,578
74,577
75,574
76,572
77,571
78,570
79,570
80,571
81,570
82,569
83,569
84,569
85,568
86,568
87,568
88,566
89,564
90,564
91,565
92,565
93,567
94,566
95,565
96,565
97,565
98,567
99,570
100,571
101,570
102,570
103,570
104,570
105,569
106,568
107,567
108,565
109,567
110,571
111,574
112,579
113,583
114,584
115,587
116,595
117,598
118,599
119,595
120,594
121,604
122,615
123,616
124,613
125,610
126,611
127,611
128,608
129,612
130,621
131,630
132,630
133,631
134,639
135,651
136,658
137,657
138,646
139,640
140,637
141,638
142,643
143,643
144,639
145,641
146,645
147,651
148,655
149,657
150,658
151,664
152,668
153,670
154,669
155,667
156,671
157,675
158,677
159,673
160,667
161,665
162,662
163,669
164,668
165,670
166,670
167,666
168,666
169,667
170,668
171,664
172,663
173,664
174,665
175,664
176,662
177,661
178,661
179,661
180,659
181,657
182,656
183,657
184,660
185,658
186,654
187,653
188,652
189,650
190,649
191,652
192,654
193,654
194,653
195,656
196,660
197,662
198,666
199,671
200,674
201,679
202,680
203,681
204,682
205,684
206,685
207,685
208,684
209,682
210,686
211,688
212,688
213,691
214,697
215,698
216,700
217,700
218,697
219,695
220,693
221,693
222,694
223,695
224,691
225,685
226,685
227,689
228,688
229,688
230,689
231,686
232,682
233,679
234,676
235,673
236,670
237,668
238,664
239,664
240,666
241,665
242,659
243,656
244,649
245,645
246,641
247,636
248,632
249,627
250,623
251,618
252,616
253,614
254,614
255,612
256,611
257,608
258,605
259,604
260,605
261,606
262,607
263,608
264,609
265,608
266,609
267,609
268,608
269,608
270,608
271,606
272,604
273,603
274,602
275,601
276,600
277,599
278,597
279,596
280,595
281,593
282,592
283,591
284,591
285,590
286,588
287,586
288,585
289,584
290,583
291,583
292,583
293,583
294,582
295,582
296,582
297,581
298,581
299,581
300,580
301,579
302,578
303,577
304,577
305,576
306,576
307,574
308,572
309,572
310,571
311,570
312,568
313,568
314,566
315,564
316,563
317,563
318,562
319,561
320,560
321,559
322,557
323,555
324,553
325,552
326,552
327,551
328,548
329,545
330,543
331,541
332,539
333,537
334,535
335,533
336,530
337,529
338,527
339,526
340,525
341,523
342,522
343,522
344,520
345,519
346,518
347,516
348,514
349,512
350,510
351,508
352,506
353,504
354,501
355,499
356,496
357,494
358,492
359,489
360,486
361,483
362,481
363,477
364,475
365,474
366,471
367,468
368,465
369,463
370,460
371,458
372,457
373,454
374,452
375,450
376,448
377,445
378,441
379,437
380,433
381,432
382,430
383,429
384,428
385,426
386,424
387,421
388,419
389,418
390,416
391,415
392,413
393,412
394,410
395,409
396,409
397,408
398,407
399,406
400,406
401,405
402,404
403,404
404,403
405,402
406,401
407,400
408,399
409,398
410,397
411,397
412,396
413,396
414,395
415,395
416,395
417,395
418,395
419,394
420,394
421,394
422,393
423,393
424,392
425,391
426,391
427,391
428,390
429,390
430,389
431,389
432,388
433,388
434,388
435,387
436,386
437,385
438,385
439,385
440,384
441,384
442,384
443,383
444,383
445,383
446,383
447,383
448,383
449,383
450,383
451,382
452,382
453,382
454,380
455,380
456,380
457,380
458,379
459,379
460,378
461,378
462,377
463,377
464,377
465,377
466,377
467,376
468,375
469,375
470,375
471,375
472,375
473,376
474,376
475,375
476,375
477,375
478,374
479,374
480,373
481,374
482,373
483,373
484,374
485,376
486,377
487,377
488,378
489,377
490,376
491,377
492,377
493,377
494,377
495,377
496,376
497,376
498,376
499,376
500,376
501,376
502,375
503,375
504,374
505,374
506,374
507,374
508,374
509,374
510,375
511,374
512,374
513,374
514,374
515,374
516,374
517,374
518,374
519,374
520,374
521,374
522,374
523,374
524,373
525,373
526,373
527,372
528,372
529,372
530,371
531,371
532,371
533,371
534,371
535,371
536,370
537,371
538,371
539,371
540,371
541,372
542,371
543,371
544,371
545,372
546,372
547,372
548,372
549,371
550,371
551,370
552,370
553,370
554,370
555,370
556,369
557,369
558,369
559,368
560,368
561,368
562,368
563,367
564,367
565,368
566,368
567,368
568,368
569,368
570,368
571,368
572,368
573,368
574,367
575,367
576,366
577,366
578,366
579,365
580,365
581,365
582,365
583,365
584,365
585,365
586,365
587,365
588,365
589,365
590,366
591,366
592,366
593,366
594,366
595,366
596,366
597,366
598,366
599,366
600,366
601,365
602,365
603,366
604,365
605,364
606,364
607,364
608,364
609,365
610,365
611,365
612,365
613,365
614,366
615,366
616,367
617,367
618,366
619,367
620,366
621,366
622,366
623,365
624,365
625,365
626,364
627,364
628,364
629,364
630,365
631,365
632,365
633,365
634,365
635,365
636,364
637,365
638,365
639,365
640,365
641,365
642,365
643,365
644,364
645,364
646,363
647,362
648,362
649,362
650,362
651,362
652,361
653,361
654,361
655,361
656,361
657,361
658,361
659,361
660,361
661,361
662,362
663,361
664,360
665,360
666,361
667,361
668,361
669,362
670,361
671,361
672,361
673,361
674,362
675,361
676,361
677,361
678,361
679,361
680,361
681,360
682,360
683,360
684,360
685,360
686,359
687,358
688,359
689,360
690,360
691,361
692,361
693,361
694,361
695,361
696,361
697,360
698,360
699,360
700,361
701,360
702,360
703,360
704,361
705,361
706,361
707,361
708,361
709,361
710,361
711,361
712,361
713,361
714,361
715,361
716,362
717,362
718,362
719,362
720,363
721,363
722,363
723,363
724,363
725,364
726,364
727,364
728,365
729,366
730,365
731,366
732,367
733,366
734,366
735,366
736,366
737,367
738,366
739,366
740,366
741,367
742,367
743,368
744,368
745,369
746,370
747,370
748,371
749,375
750,379
751,382
752,388
753,397
754,408
755,418
756,425
757,430
758,431
759,433
760,435
761,435
762,432
763,429
764,427
765,424
766,423
767,426
768,426
769,427
770,428
771,429
772,431
773,430
774,429
775,428
776,427
777,425
778,423
779,422
780,424
781,427
782,431
783,435
784,437
785,440
786,444
787,448
788,454
789,461
790,467
791,472
792,475
793,478
794,481
795,483
796,484
797,485
798,485
799,485
800,485
801,485
802,484
803,484
804,484
805,485
806,486
807,488
808,489
809,490
810,492
811,494
812,497
813,501
814,504
815,506
816,508
817,509
818,510
819,511
820,511
821,511
822,510
823,508
824,508
825,507
826,505
827,503
828,502
829,501
830,500
831,500
832,499
833,499
834,499
835,497
836,497
837,497
838,498
839,501
840,504
841,507
842,509
843,512
844,514
845,517
846,519
847,521
848,524
849,525
850,526
851,525
852,525
853,525
854,524
855,523
856,523
857,521
858,520
859,519
860,518
861,518
862,517
863,516
864,515
865,515
866,516
867,518
868,521
869,523
870,524
871,526
872,527
873,528
874,531
875,533
876,536
877,537
878,538
879,539
880,539
881,540
882,541
883,542
884,542
885,541
886,541
887,541
888,541
889,538
890,538
891,537
892,535
893,534
894,534
895,532
896,531
897,530
898,529
899,529
900,527
901,526
902,525
903,524
904,523
905,522
906,522
907,521
908,520
909,519
910,520
911,522
912,523
913,524
914,526
915,528
916,530
917,531
918,534
919,535
920,536
921,537
922,536
923,537
924,538
925,537
926,537
927,535
928,535
929,534
930,533
931,533
932,533
933,532
934,532
935,530
936,530
937,530
938,530
939,531
940,531
941,531
942,531
943,531
944,532
945,534
946,536
947,538
948,540
949,540
950,540
951,541
952,541
953,541
954,540
955,541
956,540
957,539
958,539
959,540
960,540
961,540
962,539
963,538
964,537
965,535
966,534
967,535
968,537
969,539
970,541
971,544
972,546
973,549
974,553
975,556
976,559
977,561
978,566
979,571
980,575
981,578
982,583
983,584
984,586
985,587
986,588
987,589
988,589
989,590
990,590
991,590
992,590
993,590
994,591
995,590
996,590
997,589
998,589
999,589
1000,589
1001,590
1002,590
1003,592
1004,592
1005,591
1006,592
1007,592
1008,592
1009,592
1010,592
1011,591
1012,590
1013,590
1014,590
1015,591
1016,591
1017,591
1018,591
1019,590
1020,590
1021,590
1022,590
1023,590
1024,591
1025,591
1026,591
1027,590
1028,589
1029,590
1030,590
1031,590
1032,591
1033,592
1034,591
1035,590
1036,590
1037,591
1038,590
1039,592
1040,593
1041,593
1042,592
1043,592
1044,593
1045,593
1046,593
1047,594
1048,595
1049,596
1050,596
1051,594
1052,594
1053,594
1054,595
1055,596
1056,596
1057,597
1058,596
1059,595
1060,594
1061,590
1062,588
1063,588
1064,590
1065,592
1066,592
1067,590
1068,592
1069,593
1070,594
1071,592
1072,593
1073,593
1074,593
1075,592
1076,592
1077,593
1078,594
1079,597
1080,600
1081,601
1082,601
1083,602
1084,603
1085,604
1086,604
1087,603
1088,604
1089,605
1090,606
1091,605
1092,607
1093,609
1094,610
1095,611
1096,612
1097,612
1098,612
1099,611
1100,610
1101,610
1102,611
1103,609
1104,610
1105,608
1106,608
1107,609
1108,609
1109,609
1110,611
1111,612
1112,611
1113,610
1114,611
1115,611
1116,612
1117,613
1118,614
1119,616
1120,615
1121,614
1122,615
1123,615
1124,615
1125,617
1126,617
1127,618
1128,617
1129,615
1130,617
1131,617
1132,616
1133,617
1134,617
1135,618
1136,617
1137,617
1138,617
1139,618
1140,619
1141,620
1142,620
1143,620
1144,620
1145,620
1146,620
1147,622
1148,622
1149,621
1150,620
1151,620
1152,621
1153,621
1154,621
1155,621
1156,620
1157,618
1158,618
1159,616
1160,616
1161,618
1162,618
1163,617
1164,618
1165,618
1166,617
1167,618
1168,618
1169,618
1170,618
1171,618
1172,617
1173,616
1174,617
1175,618
1176,619
1177,620
1178,621
1179,621
1180,620
1181,620
1182,620
1183,621
1184,622
1185,623
1186,622
1187,621
1188,620
1189,619
1190,620
1191,619
1192,620
1193,619
1194,617
1195,618
1196,618
1197,618
1198,620
1199,620
1200,620
1201,619
1202,619
1203,620
1204,620
1205,620
1206,620
1207,618
1208,617
1209,617
1210,616
1211,617
1212,616
1213,614
,612
,613
,616
,617
,617
,618
,619
,620
,620
,621
,622
,623
,624
,624
,623
,623
,623
,623
,624
,624
,623
,621
,621
,621
,621
,622
,624
,624
,624
,625
,626
